name	genename	timepoint	switch	pvalueSwitch	experiment	FCdown	FCup
plcxd2	ENSDART00000081029.4	2.5	up	0.0780834987974702	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
slc25a26	ENSDART00000081035.5	2.5	up	0.0919739097795238	MZspg	6.0hpf	
cip2a	ENSDART00000081043.7	5	up	0.0681108424765069	MZspg		
atp1a1a.1	ENSDART00000081047.5	5	up	0.00414963248127764	MZspg		
rps6kb1b	ENSDART00000081059.5	3	up	0.0677041416307144	MZspg		
ssbp3a	ENSDART00000081072.6	5	down	0.0396582187958183	MZspg	5.0hpf 5.5hpf	
COLGALT1 (1 of many)	ENSDART00000081122.7	2.5	up	0.0758182986684358	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
CT990561.1	ENSDART00000081140.5	5.5	up	0.11684065032267	MZspg	4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
sephs1	ENSDART00000081143.6	4.5	up	0.0441642557044957	MZspg		
cep76	ENSDART00000081152.5	5	up	0.0318010975280275	MZspg		2.5hpf 3.0hpf 3.5hpf
prpf18	ENSDART00000081154.4	2.5	up	0.0965940946558478	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
timm13	ENSDART00000081156.6	4	up	0.0725635346228085	MZspg		
enc3	ENSDART00000081183.4	5	up	0.00910450509118221	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf
sass6	ENSDART00000081191.6	5.5	up	0.107557695089312	MZspg		
scinlb	ENSDART00000081196.4	3.5	down	0.0676392417316878	MZspg	2.5hpf 3.0hpf 3.5hpf	5.0hpf 5.5hpf 6.0hpf
polr2l	ENSDART00000081212.7	4.5	up	0.00790335866044056	MZspg		
krt8	ENSDART00000081215.5	5	up	0.0177857929190428	MZspg	3.0hpf 5.5hpf 6.0hpf	4.0hpf 4.0hpf 4.5hpf
abhd14a	ENSDART00000081228.5	4	up	0.0958630778666366	MZspg		
plvapa	ENSDART00000081237.7	5.5	up	0.0331973066616158	MZspg		5.5hpf 6.0hpf
dhx15	ENSDART00000081245.6	5	up	0.00254587054447197	MZspg		
gcn1	ENSDART00000081272.6	5	up	0.037718440000599	MZspg	6.0hpf	
abhd17c	ENSDART00000081323.4	5.5	down	0.0805377530810274	MZspg	5.5hpf 6.0hpf	
dynll1	ENSDART00000081325.5	5	up	0.0342947819264954	MZspg		
prpf40a	ENSDART00000081326.5	4.5	up	0.0110192089426161	MZspg		
ndufab1a	ENSDART00000081337.4	4.5	up	0.0297281602058806	MZspg		
mapk13	ENSDART00000081341.7	3.5	up	0.141955849876159	MZspg		
plk1	ENSDART00000081343.5	5.5	up	0.0416810863997706	MZspg		
zgc:110425	ENSDART00000081359.5	4.5	up	0.00155409712566046	MZspg		
dnaja3a	ENSDART00000081367.5	4.5	down	0.0159531671681497	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
ccdc172	ENSDART00000081385.5	5.5	down	0.116284305305557	MZspg		
pole	ENSDART00000081411.6	5	up	0.0137591393992177	MZspg	2.5hpf 3.0hpf 3.5hpf	
fubp1	ENSDART00000081442.4	4.5	up	0.0416623429195746	MZspg		4.5hpf
ubox5	ENSDART00000081445.5	5.5	down	0.0728634054826164	MZspg	2.5hpf 3.5hpf 4.5hpf 5.0hpf	
fbxo30a	ENSDART00000081447.4	4.5	down	0.00450474254362843	MZspg		
socs6a	ENSDART00000081449.3	5.5	up	0.0322450904671729	MZspg		
si:dkey-253d23.5	ENSDART00000081450.5	3	up	0.127916860685108	MZspg		
sri	ENSDART00000081477.5	5.5	up	0.0631287029044069	MZspg		
wipf2a	ENSDART00000081544.6	4.5	down	0.0191292366684608	MZspg		
tcf19l	ENSDART00000081568.6	3.5	down	0.0154101084379072	MZspg		
ptpn11a	ENSDART00000081599.6	2.5	down	0.114357967793879	MZspg		
cept1a	ENSDART00000081601.5	4.5	down	0.00430247629343694	MZspg		
si:dkey-119f1.1	ENSDART00000081633.8	3.5	down	0.000431924252238702	MZspg		5.5hpf
akirin2	ENSDART00000081643.7	5.5	up	0.104428836382107	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
nudt2	ENSDART00000081661.4	5.5	down	0.0882963613037695	MZspg		
ube2r2	ENSDART00000081666.5	4	up	0.0403566488561324	MZspg		
ctnnb2	ENSDART00000081675.6	5	up	0.0147210693737635	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
ubap1	ENSDART00000081676.6	4.5	down	0.00148998368946895	MZspg		
slc9a2	ENSDART00000081718.5	2.5	down	0.0944098502242547	MZspg		5.5hpf 6.0hpf
rab25a	ENSDART00000081741.4	2.5	up	0.0772166163569553	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
grk1a	ENSDART00000081743.6	4	up	0.0201461467629472	MZspg		4.5hpf 5.0hpf 5.5hpf
naxe	ENSDART00000081746.5	4.5	down	0.00469761711509875	MZspg		
rbm38	ENSDART00000081763.6	5	down	0.0114879715198459	MZspg		
nog1	ENSDART00000081766.5	3.5	up	0.0238051491582039	MZspg	2.5hpf 5.0hpf 5.5hpf	
ccdc51	ENSDART00000081774.6	5	up	0.0557967839207191	MZspg		5.0hpf
zdhhc3b	ENSDART00000081779.5	5	up	0.0565538041620455	MZspg		5.0hpf 5.5hpf 6.0hpf
mcoln1b	ENSDART00000081796.5	5.5	down	0.023977794394616	MZspg	5.5hpf 6.0hpf	
CABZ01040556.1	ENSDART00000081802.6	4	down	0.144421891759807	MZspg		6.0hpf
zgc:112052	ENSDART00000081811.7	2.5	up	0.123305409206218	MZspg		
endog	ENSDART00000081819.5	5.5	down	0.0863368516700806	MZspg		
haus1	ENSDART00000081954.6	5	up	0.0051136952189772	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
zgc:113423	ENSDART00000081961.7	4	down	0.00218600183496021	MZspg		
rad23ab	ENSDART00000081969.6	4.5	up	0.0264466952158687	MZspg	6.0hpf	
pim2	ENSDART00000081985.5	4.5	up	0.0167995181450744	MZspg		
fam114a1	ENSDART00000082063.7	2.5	down	0.0707494329388649	MZspg		
atpv0e2	ENSDART00000082066.4	4	down	0.0395639202501585	MZspg		
gars	ENSDART00000082082.5	3	up	0.10378254828001	MZspg	2.5hpf 3.0hpf	
nip7	ENSDART00000082087.6	5	up	0.00152043421688974	MZspg		6.0hpf
LO018513.1	ENSDART00000082097.5	3	up	0.0607916598088113	MZspg		3.5hpf 4.0hpf 4.5hpf 5.0hpf
prkacbb	ENSDART00000082143.6	5.5	down	0.09117347500691	MZspg		
trim35-39	ENSDART00000082154.5	4	down	0.000820588218690355	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
tmem107	ENSDART00000082184.6	5.5	up	0.0715411133269431	MZspg	3.0hpf	
zmpste24	ENSDART00000082193.4	5	up	0.0234964349714617	MZspg		
tax1bp3	ENSDART00000082223.4	4.5	up	0.0778299895659134	MZspg		
ciao1	ENSDART00000082256.4	4	down	1.62362799870364e-05	MZspg		
abhd13	ENSDART00000082260.5	3.5	down	0.00159658315641664	MZspg	4.5hpf	
pxdc1b	ENSDART00000082264.6	5	up	0.0512508441864687	MZspg		5.5hpf 6.0hpf
lrrc45	ENSDART00000082297.6	5.5	down	0.0642999241201452	MZspg		2.5hpf 3.0hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
spcs1	ENSDART00000082379.5	5	up	0.0250683312451923	MZspg		5.0hpf 6.0hpf
golt1bb	ENSDART00000082385.6	NA	none	0.15110572063829	MZspg		
rpn1	ENSDART00000082409.5	4	up	0.0725870906807815	MZspg		
gata2a	ENSDART00000082425.5	3.5	up	0.00469563370913029	MZspg		3.5hpf 4.0hpf 5.5hpf 6.0hpf
tgif1	ENSDART00000082434.6	5.5	up	0.0315427703792336	MZspg		4.0hpf 5.0hpf 5.5hpf 6.0hpf
homer2	ENSDART00000082450.5	5	up	0.00364963057776901	MZspg		
celsr2	ENSDART00000082453.6	5.5	up	0.0091753536306618	MZspg		4.5hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf
glmp	ENSDART00000082454.4	3.5	down	0.00359118129460823	MZspg		
sarnp	ENSDART00000082458.6	5	up	0.0267075408245462	MZspg		
mfap2	ENSDART00000082471.5	2.5	up	0.073865109148905	MZspg		2.5hpf 3.0hpf
tmem167b	ENSDART00000082512.5	2.5	up	0.0838295342248682	MZspg		
rab43	ENSDART00000082517.6	5.5	down	0.0644588504151669	MZspg		
raf1b	ENSDART00000082519.8	3.5	down	0.123552691810985	MZspg		
abcd2	ENSDART00000082522.6	NA	none	0.153660807577749	MZspg	6.0hpf	
impa2	ENSDART00000082523.6	4	up	0.0502332896995725	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf
zgc:111976	ENSDART00000082526.6	4.5	down	0.00106174227920675	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
bnip2	ENSDART00000082578.6	2.5	up	0.122826850878204	MZspg		
acp1	ENSDART00000082647.7	3	up	0.0953559433449399	MZspg	3.0hpf 5.0hpf	
dqx1	ENSDART00000082651.6	5	down	0.0318794254882931	MZspg		
sbf2	ENSDART00000082664.6	3	down	0.019371298141561	MZspg	3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
fgfrl1a	ENSDART00000082667.6	5.5	up	0.129459938542653	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
camsap3	ENSDART00000082715.6	3.5	down	0.0681043212276556	MZspg		
ACSF3	ENSDART00000082780.7	4	down	0.0130177139223023	MZspg	6.0hpf	
coq2	ENSDART00000082797.6	5	down	0.0754714858085699	MZspg		5.0hpf 5.5hpf 6.0hpf
KIAA0895L	ENSDART00000082830.6	3.5	down	0.0462085244107938	MZspg		
xylt2	ENSDART00000082902.7	4.5	down	0.00488807540023506	MZspg		
uhmk1	ENSDART00000082940.5	4.5	up	0.0202557273543437	MZspg		
dock6	ENSDART00000082944.6	4	down	0.00141195303776254	MZspg		
rcc1l	ENSDART00000082952.4	4.5	up	0.00135271766549261	MZspg		4.0hpf 4.5hpf 5.0hpf
mbd5	ENSDART00000082954.5	3.5	down	0.0196196810075198	MZspg		
sowahcb	ENSDART00000082955.5	5.5	down	0.0388971624705836	MZspg		
CU928117.1	ENSDART00000082965.6	4.5	down	0.0166854188757724	MZspg		
acad9	ENSDART00000083010.6	4	down	0.00017210994892991	MZspg	4.5hpf	
nprl2	ENSDART00000083038.6	5.5	up	0.118909296938387	MZspg		2.5hpf 3.5hpf
tal1	ENSDART00000083063.6	5.5	up	0.0740162154765095	MZspg	6.0hpf	
asphd2	ENSDART00000083066.5	4	down	0.127173593685269	MZspg		
mtmr14	ENSDART00000083085.5	3.5	down	0.0001687227077114	MZspg		
nt5dc2	ENSDART00000083108.6	4.5	down	0.0154571354750962	MZspg		5.0hpf 5.5hpf 6.0hpf
ttyh3a	ENSDART00000083111.5	5.5	down	0.0867321711492044	MZspg	5.0hpf 5.5hpf 6.0hpf	
mks1	ENSDART00000083134.6	4	down	0.000197570239925504	MZspg		
mrm1	ENSDART00000083137.6	4.5	down	0.000373291047266688	MZspg		
fscn1a	ENSDART00000083212.5	5	up	0.00432957850377103	MZspg		3.0hpf 3.5hpf 4.0hpf 4.5hpf
mblac2	ENSDART00000083229.4	4.5	down	0.00846075859684148	MZspg		
nol6	ENSDART00000083294.6	3.5	down	0.0463574134584893	MZspg		6.0hpf
slc19a2	ENSDART00000083305.6	4.5	down	0.0137005225980107	MZspg		
hypk	ENSDART00000083346.5	4.5	up	0.0801170169479961	MZspg		
si:dkey-33c12.4	ENSDART00000083362.7	5	up	0.00758033917509937	MZspg		
tmem98	ENSDART00000083388.6	5	up	0.00615303055185379	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
abtb2a	ENSDART00000083389.7	5	up	0.00530205980497522	MZspg		
plod1a	ENSDART00000083395.7	4.5	up	0.00429724348984106	MZspg	5.0hpf	
zgc:163040	ENSDART00000083397.6	4.5	up	0.0120843311132545	MZspg	2.5hpf 2.5hpf 3.0hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
slc25a29	ENSDART00000083427.5	5.5	down	0.0196426046209642	MZspg		5.0hpf 5.5hpf 6.0hpf
sacm1lb	ENSDART00000083513.5	4	up	0.0180087135605924	MZspg		
slc25a38a	ENSDART00000083532.5	4.5	down	0.0742251730865839	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf
gpatch3	ENSDART00000083534.6	4	down	0.00860381761321594	MZspg		
sin3aa	ENSDART00000083539.6	4	down	0.0265593720155406	MZspg		
mtmr12	ENSDART00000083561.6	4.5	down	0.00153902006349371	MZspg		
CABZ01102039.1	ENSDART00000083574.6	4.5	up	0.0637349505031798	MZspg		
tbc1d25	ENSDART00000083605.6	4	down	3.42926806253807e-05	MZspg		
ddit3	ENSDART00000083628.5	5.5	up	0.0129121399128548	MZspg	3.5hpf 4.0hpf 4.5hpf	
exosc1	ENSDART00000083633.6	5.5	up	0.0351626882128594	MZspg		
atxn2	ENSDART00000083656.5	4.5	down	0.00297013225815301	MZspg		
manbal	ENSDART00000083668.6	4.5	up	0.00876674580520298	MZspg		
cactin	ENSDART00000083710.7	4.5	up	0.0210850664002367	MZspg		
clk2b	ENSDART00000083713.5	3.5	down	0.0541002843028159	MZspg		
shrprbck1r	ENSDART00000083719.7	4	down	0.000386224101834087	MZspg	3.0hpf 3.5hpf	
ago3a	ENSDART00000083777.6	4	down	0.00212904849225315	MZspg	6.0hpf	
eral1	ENSDART00000083778.5	4.5	down	0.0127954729427906	MZspg		
cbfa2t2	ENSDART00000083807.7	5	up	0.00067309289087758	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
vps16	ENSDART00000083820.5	4	up	0.0160352504560105	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.5hpf 6.0hpf	
sdc4	ENSDART00000083830.5	4.5	up	0.000970838059591084	MZspg		
bbs7	ENSDART00000083833.6	5	down	0.00347807539456502	MZspg		
si:ch211-217k17.7	ENSDART00000083836.6	4.5	up	0.0426713346937381	MZspg		
ccnj	ENSDART00000083857.6	3.5	down	0.000393177171187253	MZspg	4.0hpf	
tmem161a	ENSDART00000083879.6	5.5	down	0.109247012764337	MZspg	6.0hpf	
herc4	ENSDART00000083883.6	NA	none	0.166662378007414	MZspg	2.5hpf	
usp24	ENSDART00000083890.6	4	up	0.0566444289317742	MZspg	6.0hpf	
plpp3	ENSDART00000083898.7	5.5	up	0.0885428986496658	MZspg		
plxdc2	ENSDART00000083929.6	2.5	up	0.0954178649433011	MZspg		
pld6	ENSDART00000083946.5	4	down	0.0166792649699039	MZspg	5.5hpf 6.0hpf	
ptk6b	ENSDART00000083947.6	3.5	down	0.0106095507474223	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
chpf2	ENSDART00000083967.8	5.5	up	0.0871995364130099	MZspg		
zufsp	ENSDART00000084009.6	4.5	down	0.0331005827980071	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
mettl9	ENSDART00000084076.6	3	up	0.147762904363511	MZspg		
nsd1a	ENSDART00000084114.6	5.5	up	0.00471057391065854	MZspg		
fam160b2	ENSDART00000084131.5	4.5	down	0.00452807601341687	MZspg	5.5hpf 6.0hpf	
lig1	ENSDART00000084174.6	5	up	0.0405770025908925	MZspg		4.0hpf 4.5hpf
aimp1	ENSDART00000084184.5	4.5	up	0.00365453585593911	MZspg		4.5hpf
epc1b	ENSDART00000084223.4	5	up	0.033699903406555	MZspg	2.5hpf 3.0hpf 3.5hpf	
fam98b	ENSDART00000084268.5	4	up	0.0103967744085026	MZspg		
isoc1	ENSDART00000084278.5	5	up	0.019297649795294	MZspg		
tent4b	ENSDART00000084282.7	5	down	0.0119426205747833	MZspg		
dact2	ENSDART00000084321.5	5.5	up	0.00816107755934037	MZspg		4.0hpf 4.5hpf 5.0hpf
crb2a	ENSDART00000084378.5	5.5	up	0.00805797135086517	MZspg		6.0hpf
nectin1b	ENSDART00000084454.6	5	down	0.0173288280140449	MZspg	2.5hpf 2.5hpf 3.0hpf 3.0hpf 3.5hpf 3.5hpf 4.0hpf 4.0hpf 4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf	
atp2c1	ENSDART00000084528.5	4.5	down	0.0186011514709276	MZspg		
lhpp	ENSDART00000084557.6	5.5	down	0.0519752845603336	MZspg		
d2hgdh	ENSDART00000084597.5	4.5	down	0.0290547456897206	MZspg		
selenos	ENSDART00000084598.6	4	down	0.000361695343882418	MZspg	4.0hpf 4.5hpf	
wdr44	ENSDART00000084675.7	3	down	0.000460111826517617	MZspg		6.0hpf
fgd4b	ENSDART00000084691.6	3.5	down	0.00072176314570449	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
zranb1a	ENSDART00000084714.6	5.5	down	0.101497770697943	MZspg	2.5hpf 4.5hpf	
alkbh8	ENSDART00000084715.6	4	down	0.00108103807923632	MZspg		
zgc:162160	ENSDART00000084730.5	4.5	down	0.00148761806567843	MZspg		6.0hpf
rnf121	ENSDART00000084780.6	5.5	down	0.114118840357505	MZspg		
plpbp	ENSDART00000084792.4	2.5	up	0.108271898080049	MZspg	6.0hpf	
srgap3	ENSDART00000084834.6	4.5	down	0.00621274394688209	MZspg	5.5hpf 6.0hpf	
rabgap1l2	ENSDART00000084859.6	5.5	up	0.0470677923425639	MZspg		4.5hpf 5.0hpf 5.5hpf 6.0hpf
cish	ENSDART00000084861.5	4	down	0.0110408246293738	MZspg		
dcaf5	ENSDART00000084867.7	3	down	0.1077438882446	MZspg		
zgc:153654	ENSDART00000084876.6	2.5	up	0.0845391546657818	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
trmt12	ENSDART00000084914.6	4	down	0.0029176200494575	MZspg		
mmaa	ENSDART00000085021.6	5.5	down	0.113928225484723	MZspg		
ash2l	ENSDART00000085031.6	2.5	down	0.0971040697789266	MZspg	6.0hpf	
stk26	ENSDART00000085039.7	5.5	down	0.0595638247930268	MZspg		
mtfr2	ENSDART00000085054.6	5.5	down	0.0460522548509996	MZspg		
rft1	ENSDART00000085061.6	NA	none	0.165293236733573	MZspg		
ddx28	ENSDART00000085087.6	5.5	down	0.0741870729367112	MZspg	2.5hpf	
tbl1x	ENSDART00000085135.5	5.5	up	0.00369516358112043	MZspg		
clcn2c	ENSDART00000085136.7	5.5	down	0.0748300837830886	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
pmp22b	ENSDART00000085201.5	2.5	up	0.0806035473423863	MZspg		3.0hpf
efnb2b	ENSDART00000085203.6	5.5	up	0.00023828303258433	MZspg		
pqlc3	ENSDART00000085252.5	5	down	0.0108522754003253	MZspg	5.0hpf 5.5hpf 6.0hpf	
mid1	ENSDART00000085253.7	5	down	0.0221272070392425	MZspg	2.5hpf	
selenoi	ENSDART00000085263.6	3	up	0.0587490159450633	MZspg		
EPB41L2	ENSDART00000085281.6	5	up	0.118313110967859	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf
mrpl32	ENSDART00000085282.6	4.5	up	0.0341922747550755	MZspg		
l2hgdh	ENSDART00000085298.6	4	up	0.00400503989769374	MZspg		
pcsk5b	ENSDART00000085304.7	5.5	down	0.103885495593509	MZspg		
dpcd	ENSDART00000085309.6	5	up	0.0690105463095174	MZspg		5.0hpf
sos2	ENSDART00000085319.6	4	down	0.000495224404444827	MZspg		
zdhhc9	ENSDART00000085335.6	4.5	down	0.00194012559799817	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	5.5hpf 6.0hpf
rfk	ENSDART00000085371.5	4	down	0.0181894612870607	MZspg		2.5hpf 3.0hpf 3.5hpf
KIF2A	ENSDART00000085377.7	4	up	0.0242106206450076	MZspg		
atad2b	ENSDART00000085416.6	5	down	0.00960331575486961	MZspg		
rps6ka5	ENSDART00000085438.6	4.5	down	0.00115740911354401	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf	
mut	ENSDART00000085442.5	2.5	up	0.0832540849317255	MZspg		5.5hpf
dis3	ENSDART00000085454.6	5	down	0.10128173668384	MZspg		
slc25a21	ENSDART00000085481.6	NA	none	0.170230767731266	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
ctdspl2b	ENSDART00000085505.7	5	down	0.0609262814152846	MZspg	5.0hpf 5.5hpf	
kank1b	ENSDART00000085512.6	4	down	0.000334859262778986	MZspg		
hspb6	ENSDART00000085522.6	4	up	0.00461515920914735	MZspg	3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
prkaa1	ENSDART00000085531.6	4	down	6.92748343530392e-05	MZspg		6.0hpf
hip1ra	ENSDART00000085556.6	5	up	0.0158168131013413	MZspg		5.0hpf
capn15	ENSDART00000085565.6	3.5	down	0.0426148739630772	MZspg		
ipo13	ENSDART00000085624.6	4.5	down	0.0355197943933303	MZspg		
lig4	ENSDART00000085648.5	2.5	down	0.0859171629650284	MZspg		
cep131	ENSDART00000085662.6	2.5	up	0.0746638896656705	MZspg	5.5hpf 6.0hpf	2.5hpf 3.0hpf 3.5hpf 4.0hpf
pfkfb4b	ENSDART00000085666.6	5.5	up	0.0540658164630687	MZspg		4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
clstn2	ENSDART00000085675.8	2.5	down	0.100052208499166	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf
gpm6bb	ENSDART00000085693.7	4.5	up	0.00913197068742622	MZspg		
mtmr10	ENSDART00000085716.7	5.5	down	0.0427247415003575	MZspg	4.5hpf 5.0hpf 5.5hpf 6.0hpf	
klf8	ENSDART00000085728.7	5	up	0.0666879687668031	MZspg		
plod3	ENSDART00000085764.7	5.5	down	0.0710535483532371	MZspg	2.5hpf	
nkx1.2la	ENSDART00000085846.6	2.5	up	0.0929399632194895	MZspg	4.0hpf 4.5hpf 5.0hpf	3.5hpf 6.0hpf
trim8b	ENSDART00000085888.6	4	down	0.000211275259251575	MZspg		6.0hpf
zgc:162872	ENSDART00000085926.4	4	down	0.00590522948777161	MZspg		
smg7	ENSDART00000085976.6	4	up	0.0813274109470508	MZspg		
trmt5	ENSDART00000085989.5	4	down	0.000672955689745569	MZspg		6.0hpf
pxnb	ENSDART00000085993.6	4.5	down	0.00849917960266133	MZspg		6.0hpf
pcnx4	ENSDART00000086018.5	4.5	down	0.000388997048564765	MZspg		
mecom	ENSDART00000086051.6	5.5	up	0.0515160289821915	MZspg		
si:ch211-263k4.2	ENSDART00000086053.6	5.5	up	0.00264999888893513	MZspg	4.5hpf 4.5hpf 5.0hpf 5.0hpf 5.5hpf 5.5hpf 6.0hpf 6.0hpf	
nox1	ENSDART00000086104.7	3.5	up	0.0150257095807763	MZspg	2.5hpf 3.0hpf 3.5hpf	5.5hpf 6.0hpf
NCKAP1L	ENSDART00000086166.6	4	up	0.0234247603685507	MZspg		
ush2a	ENSDART00000086201.5	4.5	down	0.0274532278416534	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
pcgf5b	ENSDART00000086211.7	5.5	down	0.0465973279517411	MZspg		
znf362a	ENSDART00000086287.6	4	down	0.0115359973681427	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf	
trim62	ENSDART00000086296.6	4	down	0.0030212521639893	MZspg		
rnf220a	ENSDART00000086340.5	5	up	0.02862139454308	MZspg		
rnf217	ENSDART00000086405.8	4.5	down	0.00028020388003791	MZspg	4.5hpf 5.0hpf 5.5hpf	
dync1i1	ENSDART00000086409.6	4.5	up	0.00959300360555126	MZspg	6.0hpf	
smyd4	ENSDART00000086490.7	4.5	down	0.001747078323874	MZspg		
zgc:154077	ENSDART00000086495.5	5.5	down	0.0799037516602903	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf
rpusd2	ENSDART00000086511.6	4.5	down	0.00159913296422431	MZspg		
atp10d	ENSDART00000086525.6	4.5	down	0.00187085381076679	MZspg	4.5hpf 6.0hpf	
vezf1b	ENSDART00000086592.5	2.5	down	0.107975348580806	MZspg		
ranbp9	ENSDART00000086608.6	NA	none	0.177598599001531	MZspg		
gabbr2	ENSDART00000086617.7	4.5	down	0.00961123836912625	MZspg	2.5hpf 3.5hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
cyhr1	ENSDART00000086659.6	5	down	0.0280413254623365	MZspg		
dpagt1	ENSDART00000086661.5	4	down	0.00101812841210847	MZspg		
stpg2	ENSDART00000086666.6	5.5	down	0.0431414231633174	MZspg	5.5hpf 6.0hpf	
arhgap5	ENSDART00000086696.6	2.5	up	0.0759216331620598	MZspg	3.0hpf	
adgrl2b.1	ENSDART00000086761.6	2.5	up	0.12935329131396	MZspg	5.5hpf 6.0hpf	
stk36	ENSDART00000086765.5	3.5	down	0.00123690005524468	MZspg		
srpra	ENSDART00000086823.6	4.5	up	0.0111160449239958	MZspg		
colec12	ENSDART00000086863.7	4	up	0.0181240659196287	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf 5.0hpf 5.5hpf 6.0hpf	
tapt1b	ENSDART00000086867.6	4	down	0.0107092806807138	MZspg	5.5hpf	
senp7b	ENSDART00000086868.8	3.5	down	0.00264870883333279	MZspg		
gfod2	ENSDART00000086871.5	4.5	down	0.00103939838707012	MZspg		
zfp64	ENSDART00000086879.5	4.5	down	3.43200574057789e-05	MZspg		
slc6a4a	ENSDART00000086902.5	5.5	up	0.104585338373381	MZspg		
ube2j2	ENSDART00000086924.6	NA	none	0.169289304172335	MZspg		
st14a	ENSDART00000086952.7	3	down	0.149424152365274	MZspg		
sesn3	ENSDART00000086954.6	5	up	0.00113986852116865	MZspg	2.5hpf	5.0hpf
vps45	ENSDART00000086961.5	5	down	0.0148548369357308	MZspg		
nat15	ENSDART00000086994.5	5.5	down	0.10022602534462	MZspg		
cnnm2a	ENSDART00000087001.6	5	down	0.00326287069061426	MZspg	6.0hpf	
emilin2a	ENSDART00000087026.6	5.5	up	0.0112583914028944	MZspg		
armc7	ENSDART00000087036.6	2.5	up	0.133768116113417	MZspg		2.5hpf
rab40c	ENSDART00000087047.5	4	down	0.0325342098422767	MZspg		
hexdc	ENSDART00000087067.5	4	down	0.000535911380706078	MZspg	6.0hpf	
abcc5	ENSDART00000087070.7	5	up	0.0543704946429862	MZspg		2.5hpf 3.0hpf 3.5hpf 4.0hpf
itsn2b	ENSDART00000087111.7	3.5	down	0.0158757835486687	MZspg		
xylt1	ENSDART00000087118.6	5	up	0.0707233317659329	MZspg	2.5hpf 3.0hpf 3.5hpf 4.0hpf 4.5hpf	5.5hpf 6.0hpf
