"name"	"genename"	"pvalueSwitch"	"switch"	"timepoint"	"experiment"
"ENSDART00000058457.7"	"st7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058460.4"	"utp11l"	0.132672949070542	"1"	"5.5"	"MZspg"
"ENSDART00000058484.6"	"cnn3b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058491.7"	"ppt1"	0.142947789030148	"-1"	"4.5"	"MZspg"
"ENSDART00000058504.7"	"si:ch1073-513e17.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058513.5"	"xkr8.3"	0.147581546936358	"-1"	"3.0"	"MZspg"
"ENSDART00000058524.5"	"anapc4"	0.140509808089831	"-1"	"3.5"	"MZspg"
"ENSDART00000058546.5"	"ebag9"	0.133177455472468	"1"	"4.0"	"MZspg"
"ENSDART00000058555.7"	"tardbp"	0.0806878144334923	"1"	"4.5"	"MZspg"
"ENSDART00000058564.4"	"mcm4"	0.119142756738309	"1"	"4.0"	"MZspg"
"ENSDART00000058565.6"	"pttg1ipb"	0.0996790643164868	"-1"	"4.5"	"MZspg"
"ENSDART00000058571.7"	"snai2"	0.105547187785423	"-1"	"3.5"	"MZspg"
"ENSDART00000058578.6"	"rspo3"	0.089389995483485	"1"	"4.0"	"MZspg"
"ENSDART00000058586.7"	"dek"	0.119207361418243	"1"	"4.0"	"MZspg"
"ENSDART00000058587.5"	"gbp"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058605.5"	"scpep1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058622.8"	"aak1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058628.5"	"ccsapb"	0.107199680961819	"-1"	"3.5"	"MZspg"
"ENSDART00000058665.7"	"kif20bb"	0.109842702112614	"1"	"4.5"	"MZspg"
"ENSDART00000058666.6"	"pi4kb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058680.3"	"psma2"	0.135860802471917	"1"	"4.0"	"MZspg"
"ENSDART00000058707.6"	"jdp2a"	0.0843872328181721	"-1"	"3.0"	"MZspg"
"ENSDART00000058719.4"	"znf1124"	0.101810277888312	"1"	"4.0"	"MZspg"
"ENSDART00000058735.5"	"glt8d1"	0.135365461778334	"1"	"4.0"	"MZspg"
"ENSDART00000058737.7"	"cdc42l"	0.124237344394357	"1"	"4.0"	"MZspg"
"ENSDART00000058742.6"	"zgc:92287"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058775.6"	"zgc:101562"	0.0878759395617592	"-1"	"4.0"	"MZspg"
"ENSDART00000058777.5"	"slc35a1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058779.6"	"syncrip"	0.107585848982489	"1"	"4.5"	"MZspg"
"ENSDART00000058785.4"	"fam210ab"	0.120616391179825	"-1"	"3.0"	"MZspg"
"ENSDART00000058789.7"	"qdpra"	0.148901339406702	"1"	"3.5"	"MZspg"
"ENSDART00000058843.7"	"krcp"	0.0779040455572731	"1"	"5.0"	"MZspg"
"ENSDART00000058858.7"	"kif13bb"	0.0831085137486947	"-1"	"3.5"	"MZspg"
"ENSDART00000058870.6"	"rhbg"	0.0661166555541787	"1"	"4.5"	"MZspg"
"ENSDART00000058876.9"	"kpnb3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058890.5"	"ephx2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058908.4"	"mpdu1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058910.6"	"sox19b"	0.146536413196371	"-1"	"3.0"	"MZspg"
"ENSDART00000058913.5"	"eif4a1a"	0.144880611194886	"1"	"4.0"	"MZspg"
"ENSDART00000058936.6"	"scamp5b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058938.5"	"fbxo32"	0.0579462226757667	"-1"	"3.5"	"MZspg"
"ENSDART00000058943.5"	"zgc:110182"	0.0294148638528455	"-1"	"3.5"	"MZspg"
"ENSDART00000058955.6"	"arl6ip1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058958.6"	"atp13a1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000058965.6"	"apoeb"	0.0824730184605413	"1"	"4.5"	"MZspg"
"ENSDART00000058970.5"	"gtpbp10"	0.144733557359138	"-1"	"4.0"	"MZspg"
"ENSDART00000058993.7"	"psph"	0.0484740423472909	"1"	"4.0"	"MZspg"
"ENSDART00000059013.6"	"sec61b"	0.138676046411607	"1"	"4.5"	"MZspg"
"ENSDART00000059017.4"	"nfkbil1"	0.0968715131351439	"-1"	"3.5"	"MZspg"
"ENSDART00000059028.5"	"hvcn1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059035.7"	"mindy3"	0.125444139860036	"-1"	"3.0"	"MZspg"
"ENSDART00000059053.4"	"rpp38"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059063.4"	"ehd2b"	0.146754201556461	"1"	"4.0"	"MZspg"
"ENSDART00000059102.7"	"arhgef1a"	0.0690999406481838	"1"	"4.0"	"MZspg"
"ENSDART00000059117.7"	"mmd"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059135.6"	"bcl7bb"	0.0928879372880573	"1"	"3.5"	"MZspg"
"ENSDART00000059140.8"	"slc25a20"	0.13486527901565	"1"	"4.0"	"MZspg"
"ENSDART00000059188.5"	"klf2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059193.5"	"prtgb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059194.6"	"snrpd2"	0.0898152593040965	"1"	"4.5"	"MZspg"
"ENSDART00000059195.7"	"mff"	0.128685960668521	"1"	"4.5"	"MZspg"
"ENSDART00000059209.5"	"wdfy2"	0.0908292814599162	"-1"	"3.5"	"MZspg"
"ENSDART00000059212.5"	"unc50"	0.11562867454929	"-1"	"3.0"	"MZspg"
"ENSDART00000059227.5"	"ndufs8a"	0.141433143117957	"-1"	"3.5"	"MZspg"
"ENSDART00000059231.6"	"enpp6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059264.6"	"mxd4"	0.147915219651677	"1"	"4.5"	"MZspg"
"ENSDART00000059285.4"	"yif1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059298.4"	"zgc:92313"	0.14371477973024	"-1"	"3.0"	"MZspg"
"ENSDART00000059308.7"	"spc24"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059311.8"	"siae"	0.0973668621364124	"-1"	"3.5"	"MZspg"
"ENSDART00000059321.5"	"epcam"	0.122272976250961	"1"	"4.5"	"MZspg"
"ENSDART00000059327.7"	"spsb4b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059347.5"	"bckdha"	0.149201929764677	"1"	"4.0"	"MZspg"
"ENSDART00000059352.6"	"exosc5"	0.145516477860947	"1"	"5.0"	"MZspg"
"ENSDART00000059354.6"	"rad1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059360.5"	"hnrnpul1"	0.0840041790982814	"1"	"4.5"	"MZspg"
"ENSDART00000059369.6"	"phykpl"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059376.7"	"ube4a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059400.7"	"c18h3orf33"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059440.6"	"si:ch73-352p4.8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059476.4"	"psmg1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059480.5"	"fosl2"	0.0341245348500979	"-1"	"3.5"	"MZspg"
"ENSDART00000059484.7"	"zgc:110333"	0.134781732485797	"1"	"4.5"	"MZspg"
"ENSDART00000059508.5"	"pxylp1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059514.7"	"prickle1a"	0.0703221751192369	"1"	"5.0"	"MZspg"
"ENSDART00000059533.5"	"wipi1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059549.6"	"nifk"	0.139503963552767	"1"	"4.0"	"MZspg"
"ENSDART00000059574.8"	"ccdc93"	0.114097424298084	"-1"	"3.5"	"MZspg"
"ENSDART00000059619.5"	"fkbp14"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059623.5"	"plekha8"	0.109452109977042	"1"	"5.0"	"MZspg"
"ENSDART00000059628.5"	"nab1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059667.7"	"wdr75"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059732.5"	"id1"	0.10671094240925	"1"	"4.5"	"MZspg"
"ENSDART00000059756.5"	"ralba"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059800.4"	"lactb"	0.0815820704198962	"-1"	"3.5"	"MZspg"
"ENSDART00000059872.6"	"ppp1r35"	0.093173806759197	"-1"	"4.0"	"MZspg"
"ENSDART00000059882.5"	"shoc2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059893.7"	"tcf25"	NA	"0"	" NA"	"MZspg"
"ENSDART00000059955.5"	"ildr1b"	0.134167616093696	"-1"	"3.0"	"MZspg"
"ENSDART00000059967.8"	"polr3c"	0.0883005386125101	"-1"	"3.5"	"MZspg"
"ENSDART00000060004.7"	"ntd5"	0.148374181932683	"1"	"5.0"	"MZspg"
"ENSDART00000060005.6"	"rpl32"	0.113708650566592	"1"	"4.5"	"MZspg"
"ENSDART00000060018.8"	"dharma"	0.0987662484635933	"1"	"3.0"	"MZspg"
"ENSDART00000060034.4"	"zgc:113149"	0.1424846320594	"-1"	"3.5"	"MZspg"
"ENSDART00000060037.4"	"zgc:92606"	0.119825593196373	"1"	"5.0"	"MZspg"
"ENSDART00000060049.7"	"hspa13"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060051.5"	"fgf14"	0.114802194907665	"-1"	"4.0"	"MZspg"
"ENSDART00000060056.5"	"tpi1b"	0.145538657141483	"1"	"4.0"	"MZspg"
"ENSDART00000060059.6"	"rbms2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060098.5"	"gemin7"	0.117246536362584	"1"	"4.0"	"MZspg"
"ENSDART00000060150.5"	"mid1ip1a"	0.0608912085709434	"1"	"4.5"	"MZspg"
"ENSDART00000060157.4"	"lgals9l3"	0.118275529791369	"1"	"4.5"	"MZspg"
"ENSDART00000060162.5"	"hspb1"	0.0697105756529453	"1"	"4.5"	"MZspg"
"ENSDART00000060166.5"	"got2a"	0.147916419576654	"-1"	"3.0"	"MZspg"
"ENSDART00000060191.4"	"kmt5b"	0.1259339061418	"-1"	"3.5"	"MZspg"
"ENSDART00000060245.4"	"ctsh"	0.0893488377180891	"1"	"4.5"	"MZspg"
"ENSDART00000060251.4"	"wdr18"	0.0804594300002297	"1"	"4.0"	"MZspg"
"ENSDART00000060255.7"	"blmh"	0.0822762321228034	"1"	"4.5"	"MZspg"
"ENSDART00000060291.7"	"ighmbp2"	0.0844611285458148	"1"	"5.0"	"MZspg"
"ENSDART00000060310.7"	"atp5f1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060344.4"	"aagab"	0.0921321240652747	"-1"	"5.5"	"MZspg"
"ENSDART00000060363.5"	"rpl4"	0.138520844383071	"1"	"4.0"	"MZspg"
"ENSDART00000060399.6"	"drap1"	0.133890172736948	"1"	"4.0"	"MZspg"
"ENSDART00000060417.7"	"cetn4"	0.105093836448317	"1"	"5.5"	"MZspg"
"ENSDART00000060432.6"	"cdc40"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060444.6"	"rps29"	0.145266278202625	"1"	"5.0"	"MZspg"
"ENSDART00000060447.4"	"med18"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060532.4"	"zgc:110796"	0.0949592692495794	"1"	"4.5"	"MZspg"
"ENSDART00000060542.6"	"mrps25"	0.134871242483575	"1"	"4.0"	"MZspg"
"ENSDART00000060550.6"	"ndufb9"	0.101729072624235	"1"	"4.5"	"MZspg"
"ENSDART00000060594.6"	"mrpl51"	0.100111772432689	"1"	"4.5"	"MZspg"
"ENSDART00000060628.5"	"chmp7"	0.0607523589618576	"-1"	"3.0"	"MZspg"
"ENSDART00000060689.5"	"eif2b2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060695.8"	"zc3h14"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060702.7"	"rmdn3"	0.0624680063416536	"-1"	"4.0"	"MZspg"
"ENSDART00000060706.5"	"rad51"	0.135469279148338	"1"	"4.5"	"MZspg"
"ENSDART00000060710.7"	"adgrg11"	0.146266026944389	"1"	"4.0"	"MZspg"
"ENSDART00000060729.6"	"yrdc"	0.127566351721377	"-1"	"4.0"	"MZspg"
"ENSDART00000060745.5"	"uba52"	0.0786980253250023	"1"	"4.5"	"MZspg"
"ENSDART00000060764.6"	"spred1"	0.100628217534377	"1"	"5.0"	"MZspg"
"ENSDART00000060766.4"	"rab11a"	0.0531574537259224	"1"	"4.0"	"MZspg"
"ENSDART00000060809.6"	"smg5"	0.111788962798489	"1"	"4.0"	"MZspg"
"ENSDART00000060826.5"	"ipo4"	0.148107805909419	"1"	"4.5"	"MZspg"
"ENSDART00000060839.3"	"tgfb1a"	0.038588841716765	"1"	"4.5"	"MZspg"
"ENSDART00000060840.5"	"med4"	0.0745366449317532	"1"	"5.0"	"MZspg"
"ENSDART00000060853.5"	"pex10"	0.0936552069469349	"-1"	"3.5"	"MZspg"
"ENSDART00000060910.7"	"pimr138"	0.145018463241749	"1"	"4.0"	"MZspg"
"ENSDART00000060919.6"	"qars"	0.128717688144802	"1"	"4.5"	"MZspg"
"ENSDART00000060971.5"	"dcun1d2b"	0.118430462583788	"1"	"4.0"	"MZspg"
"ENSDART00000060978.3"	"wdr83"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060990.5"	"eif4ebp3l"	NA	"0"	" NA"	"MZspg"
"ENSDART00000060998.6"	"nme5"	0.0712665157626733	"1"	"4.0"	"MZspg"
"ENSDART00000061001.5"	"rack1"	0.116705859778961	"1"	"4.0"	"MZspg"
"ENSDART00000061007.4"	"mt2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061070.8"	"mkrn1"	0.123398528949013	"-1"	"5.0"	"MZspg"
"ENSDART00000061101.6"	"igf2r"	0.110503523217207	"-1"	"3.5"	"MZspg"
"ENSDART00000061135.7"	"gopc"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061141.6"	"cep85l"	0.0940379785092318	"-1"	"3.5"	"MZspg"
"ENSDART00000061144.6"	"arpc5la"	0.0628906891845786	"1"	"4.5"	"MZspg"
"ENSDART00000061149.4"	"zgc:55461"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061173.5"	"hsdl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061203.6"	"rhot2"	0.149699295211139	"-1"	"5.0"	"MZspg"
"ENSDART00000061265.6"	"rnf141"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061299.6"	"tsn"	0.127623249001637	"1"	"4.5"	"MZspg"
"ENSDART00000061334.4"	"ift172"	0.120793282147384	"1"	"5.0"	"MZspg"
"ENSDART00000061351.7"	"tnfrsf19"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061366.4"	"rab11ba"	0.0840395565969055	"1"	"4.5"	"MZspg"
"ENSDART00000061406.6"	"usp39"	0.141077153446369	"1"	"4.5"	"MZspg"
"ENSDART00000061435.7"	"hsbp1b"	0.0912005389510326	"1"	"4.5"	"MZspg"
"ENSDART00000061499.7"	"cxcr4b"	0.120614299962802	"1"	"3.5"	"MZspg"
"ENSDART00000061540.6"	"im:7160594"	0.0872088227956185	"1"	"4.5"	"MZspg"
"ENSDART00000061555.7"	"si:ch211-63o20.7"	0.075067778204726	"1"	"4.5"	"MZspg"
"ENSDART00000061572.6"	"cyp11c1"	0.133354655599855	"1"	"4.0"	"MZspg"
"ENSDART00000061585.7"	"si:dkeyp-118h3.6"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061633.5"	"zgc:171971"	0.137671017510637	"-1"	"4.0"	"MZspg"
"ENSDART00000061638.6"	"mau2"	0.108184160390249	"1"	"4.5"	"MZspg"
"ENSDART00000061659.5"	"ivns1abpa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061663.6"	"fbxl17"	0.143758902758916	"-1"	"4.5"	"MZspg"
"ENSDART00000061679.7"	"dmap1"	0.149895647698047	"-1"	"4.0"	"MZspg"
"ENSDART00000061693.7"	"si:ch73-55i23.1"	0.140719462360207	"1"	"4.5"	"MZspg"
"ENSDART00000061726.5"	"trim35-40"	0.135575434969222	"1"	"4.0"	"MZspg"
"ENSDART00000061729.7"	"si:dkey-97o5.1"	0.0895806741141202	"-1"	"3.5"	"MZspg"
"ENSDART00000061735.5"	"nudt3b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061738.7"	"elmo3"	0.13058306741283	"-1"	"3.0"	"MZspg"
"ENSDART00000061744.7"	"zp3a.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061751.6"	"zp3a.2"	0.105370782047203	"1"	"4.0"	"MZspg"
"ENSDART00000061758.8"	"mier3b"	0.115927449371431	"-1"	"3.0"	"MZspg"
"ENSDART00000061775.6"	"rbbp5"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061786.6"	"ncs1b"	0.0810818673121446	"-1"	"3.5"	"MZspg"
"ENSDART00000061792.5"	"RFESD (1 of many)"	0.131913762912201	"-1"	"3.5"	"MZspg"
"ENSDART00000061832.5"	"si:dkey-46a10.3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061843.8"	"smek1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000061973.7"	"tgfbr1b"	0.131390908799294	"1"	"4.0"	"MZspg"
"ENSDART00000061996.7"	"tmem231"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062003.8"	"efnb3b"	0.0958625798906056	"1"	"5.0"	"MZspg"
"ENSDART00000062066.5"	"si:dkey-177p2.6"	0.125551341203135	"1"	"3.5"	"MZspg"
"ENSDART00000062080.4"	"chrac1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062092.7"	"trmt6"	0.0798318118179842	"-1"	"3.5"	"MZspg"
"ENSDART00000062094.6"	"tmem251"	0.118388053104381	"-1"	"4.0"	"MZspg"
"ENSDART00000062096.6"	"si:dkeyp-55f12.3"	0.137959463680642	"1"	"3.5"	"MZspg"
"ENSDART00000062175.7"	"derl2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062254.6"	"mad2l2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062257.5"	"slc39a1"	0.139627701384245	"1"	"4.5"	"MZspg"
"ENSDART00000062264.8"	"sdhb"	0.0700555392448874	"1"	"4.0"	"MZspg"
"ENSDART00000062309.5"	"thap12a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062311.7"	"si:dkey-250d21.1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062335.5"	"glod4"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062336.6"	"ubr3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062338.5"	"acot20"	0.140012486341592	"-1"	"3.5"	"MZspg"
"ENSDART00000062350.6"	"katnbl1"	0.139500254779703	"-1"	"3.5"	"MZspg"
"ENSDART00000062359.5"	"unga"	0.125076982589151	"-1"	"2.5"	"MZspg"
"ENSDART00000062366.7"	"rsrc2"	0.134529466385998	"1"	"5.0"	"MZspg"
"ENSDART00000062383.4"	"ywhaqa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062402.7"	"tpd52l1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062403.6"	"tmem9"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062406.6"	"cacna1sb"	0.0989062261317767	"1"	"3.5"	"MZspg"
"ENSDART00000062414.7"	"pex7"	0.0861754900344736	"-1"	"4.0"	"MZspg"
"ENSDART00000062418.7"	"dym"	0.124025042954601	"-1"	"5.0"	"MZspg"
"ENSDART00000062426.6"	"lpar2b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062441.5"	"rnaseh1"	0.144428562601427	"-1"	"3.0"	"MZspg"
"ENSDART00000062507.6"	"ica1"	0.076682737027828	"-1"	"3.5"	"MZspg"
"ENSDART00000062525.7"	"acbd3"	0.109958686079023	"-1"	"3.5"	"MZspg"
"ENSDART00000062532.4"	"nhsl1b"	0.0719600112534051	"-1"	"3.5"	"MZspg"
"ENSDART00000062536.6"	"hebp2"	0.133691857768412	"1"	"4.0"	"MZspg"
"ENSDART00000062551.5"	"cyp51"	0.057733416909592	"1"	"4.5"	"MZspg"
"ENSDART00000062552.6"	"wtap"	0.120223075995642	"1"	"4.5"	"MZspg"
"ENSDART00000062563.7"	"rreb1b"	0.116226333767269	"1"	"5.0"	"MZspg"
"ENSDART00000062569.6"	"acad8"	0.142205441929652	"-1"	"3.0"	"MZspg"
"ENSDART00000062576.5"	"thyn1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062587.6"	"klf2a"	0.131812975320005	"1"	"3.0"	"MZspg"
"ENSDART00000062671.6"	"tuba8l"	0.0869908822499973	"1"	"4.5"	"MZspg"
"ENSDART00000062682.6"	"adipor1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062693.6"	"ptpn1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062699.6"	"grb7"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062702.4"	"cebpb"	0.102838855255514	"1"	"4.0"	"MZspg"
"ENSDART00000062704.5"	"plaa"	0.112190628814235	"-1"	"3.5"	"MZspg"
"ENSDART00000062706.6"	"tmem189"	0.125250665130682	"1"	"3.5"	"MZspg"
"ENSDART00000062724.6"	"crbn"	0.0520327422167713	"-1"	"3.5"	"MZspg"
"ENSDART00000062727.7"	"stx6"	0.132886129437821	"1"	"4.0"	"MZspg"
"ENSDART00000062736.6"	"coasy"	0.038959501633158	"-1"	"3.5"	"MZspg"
"ENSDART00000062745.6"	"riok3"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062761.5"	"cnstb"	0.143154640409836	"1"	"3.5"	"MZspg"
"ENSDART00000062787.6"	"ndufa11"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062793.5"	"apoba"	0.081018336623421	"1"	"4.0"	"MZspg"
"ENSDART00000062811.6"	"yy1a"	0.072919633629955	"1"	"4.0"	"MZspg"
"ENSDART00000062845.5"	"mmp9"	0.115608591951208	"1"	"4.5"	"MZspg"
"ENSDART00000062850.6"	"agps"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062856.6"	"rnf169"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062858.6"	"adoa"	0.0780919064281611	"1"	"4.5"	"MZspg"
"ENSDART00000062874.3"	"atp1b3b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062894.5"	"ivd"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062898.6"	"ephx1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000062900.6"	"itpka"	0.112390277706977	"1"	"5.5"	"MZspg"
"ENSDART00000062908.5"	"rpl7l1"	0.112292041889988	"1"	"4.0"	"MZspg"
"ENSDART00000062917.6"	"cx35.4"	0.146339281716085	"1"	"4.5"	"MZspg"
"ENSDART00000062935.6"	"heca"	0.0940349006810125	"-1"	"3.5"	"MZspg"
"ENSDART00000062941.6"	"nthl1"	0.0824167621722682	"-1"	"4.0"	"MZspg"
"ENSDART00000062945.7"	"TNPO2"	0.125187445140634	"1"	"4.0"	"MZspg"
"ENSDART00000062957.6"	"paip1"	0.118972072458302	"-1"	"4.0"	"MZspg"
"ENSDART00000062978.6"	"afg1lb"	0.0490376177399428	"-1"	"4.0"	"MZspg"
"ENSDART00000062982.4"	"foxo3b"	0.0764094537129205	"1"	"4.0"	"MZspg"
"ENSDART00000063005.3"	"gpr173"	0.143911477476118	"-1"	"3.5"	"MZspg"
"ENSDART00000063029.7"	"mfsd6a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063057.5"	"dnajc5aa"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063071.6"	"dgcr2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063093.4"	"auh"	0.0875338445062133	"1"	"4.0"	"MZspg"
"ENSDART00000063100.6"	"cyp2p6"	0.0873480739200535	"1"	"4.5"	"MZspg"
"ENSDART00000063107.5"	"cyp2p7"	0.0564527239137264	"1"	"4.5"	"MZspg"
"ENSDART00000063108.5"	"cyp2p8"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063135.6"	"pcyt2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063137.8"	"si:dkeyp-117h8.4"	0.118966314649064	"-1"	"3.5"	"MZspg"
"ENSDART00000063147.5"	"sgsh"	0.137456017186615	"1"	"4.0"	"MZspg"
"ENSDART00000063151.6"	"napga"	0.0793166972614147	"1"	"4.0"	"MZspg"
"ENSDART00000063152.5"	"chst14"	0.0798566708951614	"-1"	"3.5"	"MZspg"
"ENSDART00000063154.5"	"exoc1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063251.6"	"ctsz"	0.0616265185904985	"-1"	"3.5"	"MZspg"
"ENSDART00000063274.4"	"kctd6a"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063287.4"	"qtrt1"	0.0603402352261591	"-1"	"3.5"	"MZspg"
"ENSDART00000063320.6"	"cldne"	0.061469997108288	"1"	"4.5"	"MZspg"
"ENSDART00000063323.7"	"si:dkey-102c8.2"	0.10104000222078	"1"	"4.5"	"MZspg"
"ENSDART00000063329.6"	"cux1b"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063357.6"	"ccnb1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063359.7"	"ucp2"	0.0972201993223466	"1"	"4.0"	"MZspg"
"ENSDART00000063384.6"	"phb2a"	0.0579573058275568	"-1"	"4.0"	"MZspg"
"ENSDART00000063392.5"	"lsm1"	0.0907773507158683	"-1"	"3.0"	"MZspg"
"ENSDART00000063396.7"	"bag4"	0.114747458966055	"-1"	"4.0"	"MZspg"
"ENSDART00000063400.7"	"mllt1a"	0.0356592027502678	"-1"	"3.0"	"MZspg"
"ENSDART00000063437.4"	"adam17a"	0.135142197532792	"1"	"4.0"	"MZspg"
"ENSDART00000063484.5"	"si:dkey-222f2.1"	0.115674244750232	"1"	"4.5"	"MZspg"
"ENSDART00000063492.7"	"ppm1ab"	0.0304523106532486	"-1"	"3.5"	"MZspg"
"ENSDART00000063504.6"	"xylb"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063572.7"	"gtf3c6"	0.144599113579378	"1"	"5.0"	"MZspg"
"ENSDART00000063592.5"	"prkcz"	0.113762831495257	"-1"	"3.5"	"MZspg"
"ENSDART00000063613.8"	"ccdc6a"	0.114831972116454	"-1"	"3.5"	"MZspg"
"ENSDART00000063615.6"	"snx13"	0.11409571514814	"-1"	"3.5"	"MZspg"
"ENSDART00000063621.5"	"abraxas1"	0.138977502489611	"-1"	"3.0"	"MZspg"
"ENSDART00000063642.6"	"tbl2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063644.6"	"dph3"	0.144389303772399	"-1"	"3.0"	"MZspg"
"ENSDART00000063648.6"	"nck2b"	0.0848594883764267	"-1"	"3.5"	"MZspg"
"ENSDART00000063662.6"	"mdh2"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063665.7"	"ackr3b"	0.103799869125802	"1"	"3.5"	"MZspg"
"ENSDART00000063716.7"	"nphp1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063717.7"	"zgc:171480"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063719.5"	"rpp21"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063750.7"	"b3gntl1"	NA	"0"	" NA"	"MZspg"
"ENSDART00000063779.4"	"efhd1"	0.137304842232266	"1"	"4.0"	"MZspg"
"ENSDART00000063786.3"	"cab39"	0.129892209237903	"1"	"4.0"	"MZspg"
"ENSDART00000063817.7"	"ndufb11"	0.0936940120507553	"1"	"5.0"	"MZspg"
